event_type,minute_offset,n_events,mean_cum_ret_bps,mean_abs_cum_ret_bps,std_cum_ret_bps,p90_abs
OTHER,58,14,23.43329380826915,23.43329380826915,12.864959171689838,38.60167995139774
OTHER,59,14,22.06963476932706,22.06963476932706,12.688135690633796,39.14888190202582
OTHER,60,14,19.188305669188512,19.188305669188512,11.384132365633173,36.17400984170561
PPI,0,8,0.0,0.0,0.0,0.0
PPI,1,8,1.255332231308165,3.9222165383816234,5.522230977374202,8.06996741384358
PPI,2,8,1.068940832625459,4.453028663806008,6.106106547800745,8.713342920774524
PPI,3,8,0.9823704941069877,4.730125306643962,7.410333250261509,11.734621362291307
PPI,4,8,0.4458487817761425,3.629255392576386,5.407631329624493,9.446362902643223
PPI,5,8,-0.8484988070016353,6.113652654132634,9.894904144552045,16.70803903628559
PPI,6,8,-3.7608415931089656,8.626185264870024,11.79488212817405,18.902482096714078
PPI,7,8,-5.004772857197942,10.259608193698561,13.80685990092342,21.019882034808866
PPI,8,8,-5.097961355995107,9.532057647282656,13.754485504096658,19.12185522846088
PPI,9,8,-2.7463972158967005,9.069755002772684,11.670501412458528,18.310286212125494
PPI,10,8,-4.626971048609652,8.91815229128401,12.565207017175279,23.322442273108535
PPI,11,8,-3.6577823033923096,9.285303028345737,13.673286871085285,23.397313400964958
PPI,12,8,-5.125977379111663,9.533694785365672,13.92934266657206,23.889218429897774
PPI,13,8,-6.900487490524854,12.9418042028695,17.05334320438012,26.746297804849494
PPI,14,8,-10.16453309632001,16.57422277892992,20.780395542041987,36.553648093943124
PPI,15,8,-8.041992467671122,15.851499437287696,19.571238374089965,31.24351001704373
PPI,16,8,-8.84886982006644,17.220541588421625,22.10705917561734,34.598605568580076
PPI,17,8,-10.681808991280656,18.56499055494995,22.357334356387963,34.95857081021614
PPI,18,8,-11.73483066337494,19.249639256779528,22.815247065775132,36.16258777405856
PPI,19,8,-11.655304755313761,17.315490260468998,19.555122353833728,33.37183217041262
PPI,20,8,-12.239484389909572,18.609497645357962,22.81973675148485,40.966637582585456
PPI,21,8,-9.522314873764564,15.50551866175434,18.787023677171156,34.27283461353381
PPI,22,8,-10.36815173293251,14.788627376111778,18.539921131327876,35.4470810671873
PPI,23,8,-12.310552636416311,17.836147190390257,22.09076209945745,40.3348716170111
PPI,24,8,-10.453227451851788,14.897726541915068,20.785238429886217,37.8421026111142
PPI,25,8,-10.687408064916221,15.267788596111249,20.636866536228187,37.743422022591844
PPI,26,8,-10.63675733990646,14.250997681805739,18.56108455417651,34.79843042220387
PPI,27,8,-9.259957125968,14.272855521703931,19.4381899873824,33.44864813045179
PPI,28,8,-11.400331573981486,17.061862921099596,23.77501538102932,39.1908339076975
PPI,29,8,-8.579221184432107,14.836370492241068,22.29323169699767,38.44556537499422
PPI,30,8,-7.22260597290289,14.857804687642833,23.038171793884892,36.35245938271991
PPI,31,7,-8.434395661681533,18.19355621576202,29.38362553679299,42.52890261272603
PPI,32,8,-6.32451700373779,16.323866733642806,25.91852973728077,37.925357144365506
PPI,33,8,-7.0416478543461345,17.658041637442224,28.073929893573972,38.62600258309145
PPI,34,8,-5.218066062850774,16.447000500715987,24.64635402315739,34.44076811340035
PPI,35,8,-5.355147808262239,17.71474456906091,25.88861833988937,36.32460475251708
PPI,36,8,-7.933965239591556,21.919016830392877,30.4632307277171,44.93107485275993
PPI,37,8,-5.2562408024374445,24.734944217099514,36.34632765085228,53.5609593438695
PPI,38,8,-4.802772186948968,25.7558419716189,38.35318244450797,62.133514905829855
PPI,39,8,-5.2389194515524435,28.798007513986118,40.7618891041392,60.547666573392604
PPI,40,8,-7.874341066707869,30.169772803859964,41.61801777255374,61.94944559901249
PPI,41,8,-5.935991370405319,28.82017199707529,39.8246596530363,63.14206949103884
PPI,42,8,-6.933740937377641,30.720922431675678,42.98269075207196,65.34614589647013
PPI,43,8,-8.309494866919202,32.52554220991785,45.471949363950934,66.84097835567292
PPI,44,8,-8.504418935232628,31.037485336507242,44.05088997468021,66.43781463194419
PPI,45,8,-5.759490770407829,33.619214757598655,46.961240928790666,74.47627505134712
PPI,46,8,-5.023598720574341,33.8055746161986,49.278663373868326,74.10754784146732
PPI,47,8,-5.385824114921277,33.80143355638687,49.62559193848058,75.00504957448229
PPI,48,8,-4.81755695337066,35.5976638997732,52.64206682762383,80.3850111247597
PPI,49,8,-4.807342119955983,34.74465034964541,48.945033625394174,76.02526417871013
PPI,50,8,-3.2644939244273754,35.325278464869854,52.04428054686634,85.95984163301983
PPI,51,8,-4.5433521138574235,33.7252882420544,52.62015115657084,85.40688670400087
PPI,52,8,-1.5489718910950678,34.9040113281808,54.34848830459953,92.37629647043677
PPI,53,8,-0.4510334528873283,34.63069765923588,55.06209900567768,97.28754938140882
PPI,54,8,-1.613482076177343,34.28055184629936,57.71714850743143,101.82604501485281
PPI,55,8,-1.0501940465744433,34.00692585219786,57.133618045437316,102.55011867989683
PPI,56,8,-4.523751099686086,36.38039431844001,61.599474693776585,109.41180370626135
PPI,57,8,-3.6110607714005827,37.3075618161521,59.17659815055356,105.5865820866938
PPI,58,8,-4.905981499490062,35.23007137188338,57.35219705091183,100.2315479508733
PPI,59,8,-4.300999539303406,34.872654543912084,56.87734817526524,101.282010588977
PPI,60,8,-7.170398379048315,36.741176352406704,58.54279210273659,91.20816980894274
UNEMPLOYMENT,0,8,0.0,0.0,0.0,0.0
UNEMPLOYMENT,1,8,1.5793042602746388,6.2869570837409405,9.27209782801479,12.613286888436768
UNEMPLOYMENT,2,8,2.1614412365546234,10.383639712872455,14.07235379813132,20.24561100487487
UNEMPLOYMENT,3,8,3.1799848735629412,13.568376639796071,20.21939514960065,25.53268181325474
UNEMPLOYMENT,4,8,2.134606438138898,14.87361327746628,21.65466129987965,31.060834999793723
UNEMPLOYMENT,5,8,1.6406464254116462,14.217163013879736,23.77531953002864,32.15480234380729
UNEMPLOYMENT,6,8,0.20812509398365764,15.068603145795,24.36102487927501,34.63383153697585
UNEMPLOYMENT,7,8,2.5154859419146414,18.632984184001057,29.857504137166618,46.09080635422646
